,Unnamed: 0,Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,GrLivArea_log,LotArea_log,1stFlrSF_log,2ndFlrSf_log,BsmtUnfSF_log,LotFrontage_log,MasVnrArea_log,Has_MiscVal,MiscVal_log,Has_PoolArea,PoolArea_log,Has_3SsnPorch,3SsnPorch_log,Has_LowQualFinSF,LowQualFinSF_log,Has_ScreenPorch,ScreenPorch_log,Has_EnclosedPorch,EnclosedPorch_log,Has_WoodDeckSF,WoodDeckSF_log,Has_OpenPorchSF,OpenPorchSF_log,Has_MasVnrArea,TotalBsmtFinSF,TotalBsmtFinSF_log,SalePrice_log,LandSlope_mapped,ExterQual_mapped,ExterCond_mapped,BsmtQual_mapped,BsmtCond_mapped,BsmtExposure_mapped,LotShape_mapped,HouseAge,RemodAge,GarageAge,TotalYears,HasGarage
1055,1055,1056,20,RL,104.0,11361,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,6,5,1976,1976,Gable,CompShg,Plywood,Plywood,BrkFace,160.0,TA,TA,CBlock,Gd,TA,No,ALQ,644,Unf,0,549,1193,GasA,TA,Y,SBrkr,1523,0,0,1523,0,1,2,0,3,1,TA,7,Typ,1,Attchd,1976.0,Fin,2,478,TA,TA,Y,0,0,0,0,189,0,0,5,2008,COD,Abnorml,180000,7.329093736246592,9.338029733117072,7.329093736246592,0.0,6.309918278226516,4.653960350157523,5.081404364984463,0,0.0,0,0.0,0,0.0,0,0.0,1,5.247024072160486,0,0.0,0,0.0,0,0.0,1,644,6.4692503167957724,12.100717685412471,3,3,3,4.0,3.0,1,4,32,32,32.0,32,1
1056,1056,1057,120,RL,43.0,7052,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,7,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,Stone,240.0,Gd,TA,PConc,Gd,TA,Av,GLQ,659,Unf,0,705,1364,GasA,Ex,Y,SBrkr,1364,0,0,1364,1,0,2,0,2,1,Gd,6,Typ,1,Attchd,2005.0,RFn,2,484,TA,TA,Y,192,36,0,0,0,0,0,6,2006,WD,Normal,185850,7.21890970761906,8.86120833720818,7.21890970761906,0.0,6.559615237493242,3.784189633918261,5.484796933490655,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,5.262690188904886,1,3.6109179126442243,1,659,6.492239835020471,12.13270055639427,3,4,3,4.0,3.0,3,3,1,1,1.0,1,1
1057,1057,1058,60,RL,91.0,29959,Pave,,IR2,Lvl,AllPub,FR2,Gtl,NoRidge,Norm,Norm,1Fam,2Story,7,6,1994,1994,Gable,CompShg,HdBoard,HdBoard,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,595,Unf,0,378,973,GasA,Ex,Y,SBrkr,979,871,0,1850,0,0,2,1,3,1,Gd,7,Typ,1,BuiltIn,1994.0,Fin,2,467,TA,TA,Y,168,98,0,0,0,0,0,1,2009,WD,Normal,248000,7.523481312573497,10.307618437631156,6.887552571664617,6.77078942390898,5.937536205082426,4.5217885770490405,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,5.1298987149230735,1,4.59511985013459,0,595,6.39024066706535,12.421188057397055,3,4,3,4.0,3.0,1,2,15,15,15.0,15,1
1058,1058,1059,60,RL,96.0,11308,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,9,5,2008,2008,Gable,CompShg,VinylSd,VinylSd,Stone,154.0,Ex,TA,PConc,Ex,TA,Av,GLQ,936,Unf,0,168,1104,GasA,Ex,Y,SBrkr,1130,1054,0,2184,1,0,2,1,3,1,Ex,10,Typ,1,Attchd,2008.0,Fin,3,836,TA,TA,Y,0,102,0,0,0,0,0,7,2009,WD,Normal,335000,7.68937110752969,9.333354147871328,7.030857476116121,6.961296045910167,5.1298987149230735,4.574710978503383,5.043425116919247,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,4.634728988229636,1,936,6.842683282238422,12.721888795877375,3,5,3,5.0,3.0,3,3,1,1,1.0,1,1
1059,1059,1060,50,RL,74.0,11275,Pave,,IR1,HLS,AllPub,Corner,Mod,Crawfor,Norm,Norm,1Fam,1.5Fin,6,7,1932,1950,Gable,CompShg,MetalSd,MetalSd,BrkFace,480.0,TA,TA,CBlock,TA,TA,Mn,Rec,297,LwQ,557,0,854,GasA,TA,Y,SBrkr,1096,895,0,1991,0,0,1,1,3,1,TA,7,Typ,1,Detchd,1977.0,Unf,2,432,TA,Fa,Y,0,0,19,0,0,0,0,3,2007,WD,Normal,220000,7.596894438144544,9.330431852234003,7.00033446027523,6.79794041297493,0.0,4.31748811353631,6.175867270105761,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,2.995732273553991,0,0.0,0,0.0,1,854,6.75110146893676,12.301387370778713,2,3,3,3.0,3.0,2,3,75,57,30.0,57,1
1060,1060,1061,120,RL,41.0,4920,Pave,,Reg,Lvl,AllPub,Inside,Gtl,StoneBr,Norm,Norm,TwnhsE,1Story,8,5,2001,2001,Gable,CompShg,CemntBd,CmentBd,None,0.0,Gd,TA,PConc,Gd,TA,Mn,GLQ,616,Unf,0,722,1338,GasA,Ex,Y,SBrkr,1338,0,0,1338,1,0,2,0,2,1,Gd,6,Typ,0,Attchd,2001.0,Fin,2,582,TA,TA,Y,0,0,170,0,0,0,0,4,2010,WD,Normal,213500,7.199678345691172,8.501267040865978,7.199678345691172,0.0,6.583409222158765,3.7376696182833684,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,5.14166355650266,0,0.0,0,0.0,0,616,6.424869023905388,12.271396795480596,3,4,3,4.0,3.0,2,4,9,9,9.0,9,1
1061,1061,1062,30,C (all),120.0,18000,Grvl,,Reg,Low,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,3,4,1935,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,Fa,TA,CBlock,TA,TA,No,Unf,0,Unf,0,894,894,GasA,TA,Y,SBrkr,894,0,0,894,0,0,1,0,2,1,TA,6,Typ,0,Detchd,1994.0,RFn,3,1248,TA,TA,Y,0,20,0,0,0,0,560,8,2008,ConLD,Normal,81000,6.796823718274855,9.798182590890704,6.796823718274855,0.0,6.796823718274855,4.795790545596741,0.0,1,6.329720905522696,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,3.044522437723423,0,0,0.0,11.302216779257382,3,2,3,3.0,3.0,1,4,73,58,14.0,58,1
1062,1062,1063,190,RM,85.0,13600,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,2fmCon,2Story,5,5,1900,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0,Unf,0,662,662,GasA,TA,N,SBrkr,1422,915,0,2337,0,0,2,0,5,2,TA,10,Min2,0,Detchd,1945.0,Unf,2,560,TA,TA,Y,0,57,0,0,0,0,0,9,2007,WD,Normal,90000,7.757051142032013,9.517898598432753,7.260522598089852,6.82001636467413,6.4967749901858625,4.454347296253507,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,4.060443010546419,0,0,0.0,11.407576060361786,3,3,3,3.0,3.0,1,4,107,57,62.0,57,1
1063,1063,1064,30,RM,50.0,6000,Pave,,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Artery,Norm,1Fam,1Story,6,6,1925,1980,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Gd,BrkTil,TA,TA,No,BLQ,397,Unf,0,706,1103,GasA,Gd,Y,SBrkr,1103,0,0,1103,0,0,1,0,2,1,Gd,5,Typ,1,Detchd,1976.0,Unf,2,440,TA,TA,Y,166,120,0,0,0,0,0,7,2006,WD,Normal,110500,7.00669522683704,8.699681400989514,7.00669522683704,0.0,6.561030665896573,3.9318256327243257,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,5.117993812416755,1,4.795790545596741,0,397,5.986452005284438,11.612779849672751,3,3,4,3.0,3.0,1,4,81,26,30.0,26,1
1064,1064,1065,20,RL,73.0,11000,Pave,,IR1,Lvl,AllPub,CulDSac,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1966,1966,Gable,CompShg,Plywood,Plywood,BrkFace,200.0,TA,TA,CBlock,TA,TA,Mn,BLQ,740,Rec,230,184,1154,GasA,Ex,Y,SBrkr,1154,0,0,1154,0,0,1,1,3,1,TA,6,Typ,1,Attchd,1966.0,RFn,2,480,TA,TA,Y,0,58,0,0,0,0,0,11,2009,WD,Normal,154000,7.051855622955894,9.305741456739435,7.051855622955894,0.0,5.220355825078324,4.30406509320417,5.303304908059076,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,4.07753744390572,1,970,6.878326468291325,11.944714374881176,3,3,3,3.0,3.0,2,3,43,43,43.0,43,1
1065,1065,1066,60,RL,80.0,14000,Pave,,Reg,Lvl,AllPub,Inside,Mod,ClearCr,Norm,Norm,1Fam,2Story,7,5,1996,1997,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,Gd,TA,PConc,Ex,TA,Gd,GLQ,1201,Unf,0,105,1306,GasA,Ex,Y,SBrkr,1306,954,0,2260,1,0,2,1,3,1,Gd,7,Typ,0,Attchd,1996.0,RFn,2,533,TA,TA,Y,296,44,0,0,0,0,0,4,2010,WD,Normal,328000,7.72356247227797,9.546884034617925,7.175489713624222,6.86171134048073,4.663439094112067,4.394449154672439,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,5.6937321388027,1,3.8066624897703196,0,1201,7.091742115095153,12.700771936142122,2,4,3,5.0,3.0,4,4,14,13,14.0,13,1
1066,1066,1067,60,RL,59.0,7837,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,7,1993,1994,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,799,799,GasA,Gd,Y,SBrkr,799,772,0,1571,0,0,2,1,3,1,TA,7,Typ,1,Attchd,1993.0,RFn,2,380,TA,TA,Y,0,40,0,0,0,0,0,5,2009,WD,Normal,178000,7.360103972989152,8.966738978759576,6.684611727667927,6.650279048587422,6.684611727667927,4.0943445622221,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,3.713572066704308,0,0,0.0,12.08954444723597,3,4,3,4.0,3.0,1,3,16,15,16.0,15,1
1067,1067,1068,60,RL,80.0,9760,Pave,,Reg,Lvl,AllPub,Inside,Mod,NAmes,Norm,Norm,1Fam,2Story,6,6,1964,1964,Gable,CompShg,HdBoard,HdBoard,BrkFace,360.0,TA,TA,CBlock,TA,TA,Gd,GLQ,674,LwQ,106,0,780,GasA,TA,Y,SBrkr,798,813,0,1611,1,0,1,1,4,1,TA,7,Typ,0,Attchd,1964.0,RFn,2,442,TA,TA,Y,328,128,0,0,189,0,0,6,2008,WD,Normal,167900,7.385230923066573,9.186150133174966,6.683360945766275,6.70196036600254,0.0,4.394449154672439,5.8888779583328805,0,0.0,0,0.0,0,0.0,0,0.0,1,5.247024072160486,0,0.0,1,5.796057750765372,1,4.859812404361672,1,780,6.660575149839686,12.031129798974042,2,3,3,3.0,3.0,4,4,44,44,44.0,44,1
1068,1068,1069,160,RM,42.0,3964,Pave,,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,TwnhsE,2Story,6,4,1973,1973,Gable,CompShg,CemntBd,CmentBd,None,0.0,TA,TA,CBlock,Gd,TA,No,ALQ,837,Unf,0,105,942,GasA,Gd,Y,SBrkr,1291,1230,0,2521,1,0,2,1,5,1,TA,10,Maj1,1,Attchd,1973.0,Fin,2,576,TA,TA,Y,728,20,0,0,0,0,0,6,2006,WD,Normal,151400,7.8328075165248645,8.285261134068948,7.163946684342547,7.115582126184454,4.663439094112067,3.7612001156935624,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,6.591673732008658,1,3.044522437723423,0,837,6.731018100482083,11.927687224983487,3,3,3,4.0,3.0,1,4,33,33,33.0,33,1
1069,1069,1070,45,RL,60.0,9600,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1.5Unf,5,7,1949,2003,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,220,Unf,0,625,845,GasA,TA,Y,SBrkr,893,0,0,893,0,1,1,0,2,1,Gd,4,Typ,0,Detchd,1985.0,Unf,2,576,TA,TA,Y,0,0,0,0,0,0,0,5,2007,WD,Normal,135000,6.795705775173514,9.169622538697624,6.795705775173514,0.0,6.439350371100098,4.110873864173311,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,220,5.3981627015177525,11.813037464800539,3,3,3,3.0,3.0,1,4,58,4,22.0,4,1
1070,1070,1071,20,RL,72.0,10152,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1956,1956,Hip,CompShg,MetalSd,MetalSd,BrkFace,120.0,TA,TA,CBlock,TA,TA,No,BLQ,586,Unf,0,462,1048,GasA,TA,Y,SBrkr,1048,0,0,1048,1,0,1,0,3,1,TA,6,Typ,0,Attchd,1956.0,Unf,1,286,TA,TA,Y,0,20,0,0,192,0,0,6,2007,WD,Normal,135000,6.955592608396297,9.225524507301223,6.955592608396297,0.0,6.137727054086234,4.290459441148391,4.795790545596741,0,0.0,0,0.0,0,0.0,0,0.0,1,5.262690188904886,0,0.0,0,0.0,1,3.044522437723423,1,586,6.375024819828097,11.813037464800539,3,3,3,3.0,3.0,1,4,51,51,51.0,51,1
1071,1071,1072,60,RL,78.0,11700,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,RRAn,Norm,1Fam,2Story,6,6,1968,1968,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,298,Unf,0,429,727,GasA,Ex,Y,SBrkr,829,727,0,1556,0,0,1,1,4,1,TA,8,Typ,0,Attchd,1968.0,Unf,2,441,TA,TA,Y,0,0,0,0,0,0,0,5,2009,WD,Normal,154000,7.350516171833998,9.367429587218957,6.721425700790643,6.590301048196686,6.063785208687608,4.3694478524670215,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,298,5.700443573390687,11.944714374881176,3,3,3,3.0,3.0,1,4,41,41,41.0,41,1
1072,1072,1073,50,RL,50.0,7585,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Artery,Norm,1Fam,1.5Fin,5,3,1948,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,Fa,Fa,Mn,Unf,0,Unf,0,810,810,GasA,Fa,Y,FuseA,1002,454,0,1456,1,1,1,0,4,1,TA,7,Typ,1,Detchd,1954.0,Unf,1,280,TA,TA,P,0,0,0,0,0,0,0,8,2006,WD,Normal,91500,7.284134806195205,8.934059722248843,6.910750787961936,6.12029741895095,6.698268054115413,3.9318256327243257,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,11.424105180165641,3,3,3,2.0,2.0,2,4,58,56,52.0,56,1
1073,1073,1074,60,RL,75.0,7950,Pave,,IR1,Bnk,AllPub,Corner,Gtl,Edwards,Norm,Norm,1Fam,2Story,6,6,1977,1977,Hip,CompShg,HdBoard,Plywood,BrkFace,140.0,TA,TA,CBlock,TA,TA,No,BLQ,535,Unf,0,155,690,GasA,TA,Y,SBrkr,698,728,0,1426,0,0,1,1,3,1,TA,6,Typ,0,Attchd,1977.0,Fin,2,440,TA,TA,Y,252,0,0,0,0,0,0,7,2009,WD,Normal,159500,7.2633296174768365,8.981052985901483,6.54965074223381,6.591673732008658,5.049856007249537,4.330733340286331,4.948759890378168,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,5.53338948872752,0,0.0,1,535,6.284134161070802,11.979805470779858,3,3,3,3.0,3.0,1,3,32,32,32.0,32,1
1074,1074,1075,20,RL,74.0,8556,Pave,,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Av,Unf,0,Unf,0,1240,1240,GasA,Ex,Y,SBrkr,1240,0,0,1240,0,0,2,0,2,1,Gd,5,Typ,0,Attchd,2006.0,RFn,3,826,TA,TA,Y,140,93,0,0,0,0,0,5,2007,WD,Normal,194000,7.123672785204607,9.054504940418054,7.123672785204607,0.0,7.123672785204607,4.31748811353631,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,4.948759890378168,1,4.543294782270004,0,0,0.0,12.175618592671356,3,4,3,4.0,3.0,3,4,1,1,1.0,1,1
1075,1075,1076,70,RL,75.0,13125,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,2Story,7,6,1940,1984,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,410,Unf,0,390,800,GasA,TA,Y,SBrkr,960,780,0,1740,0,0,1,1,3,1,TA,6,Typ,2,Attchd,1940.0,Unf,1,240,TA,TA,Y,0,0,0,0,0,0,0,7,2007,CWD,Normal,219500,7.462214939768189,9.482350275033667,6.8679744089702925,6.660575149839686,5.968707559985366,4.330733340286331,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,410,6.018593214496234,12.299112067295642,3,3,3,3.0,3.0,1,4,67,23,67.0,23,1
1076,1076,1077,50,RL,60.0,10800,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,5,8,1936,1989,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,Fa,TA,No,ALQ,626,Unf,0,170,796,GasA,Gd,Y,SBrkr,1096,370,0,1466,0,1,2,0,3,1,Gd,7,Min1,1,Attchd,1950.0,Unf,2,566,TA,TA,Y,436,21,0,0,0,0,500,4,2006,WD,Normal,170000,7.2909747781429814,9.287394001418473,7.00033446027523,5.916202062607435,5.14166355650266,4.110873864173311,0.0,1,6.2166061010848646,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,6.07993319509559,1,3.091042453358316,0,626,6.440946540632921,12.04355959836804,3,3,3,2.0,3.0,1,4,70,17,56.0,17,1
1077,1077,1078,20,RL,73.0,15870,Pave,,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1969,1969,Gable,CompShg,VinylSd,Plywood,None,0.0,TA,TA,CBlock,TA,TA,Mn,BLQ,75,Rec,791,230,1096,GasA,Ex,Y,SBrkr,1096,0,0,1096,1,0,1,0,3,1,TA,6,Typ,0,Attchd,1969.0,Fin,1,299,TA,TA,Y,240,32,0,0,0,0,0,3,2006,WD,Abnorml,138800,7.00033446027523,9.672248823507559,7.00033446027523,0.0,5.442417710521793,4.30406509320417,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,5.484796933490655,1,3.4965075614664802,0,866,6.7650389767805414,11.840796531639839,3,3,3,3.0,3.0,2,3,37,37,37.0,37,1
1078,1078,1079,120,RM,37.0,4435,Pave,,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,TwnhsE,1Story,6,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,169.0,Gd,TA,PConc,Gd,TA,Mn,GLQ,662,Unf,0,186,848,GasA,Ex,Y,SBrkr,848,0,0,848,1,0,1,0,1,1,Gd,3,Typ,1,Attchd,2004.0,RFn,2,420,TA,TA,Y,140,0,0,0,0,0,0,5,2006,WD,Normal,155900,6.744059186311348,8.397508348470257,6.744059186311348,0.0,5.231108616854587,3.6375861597263857,5.135798437050262,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,4.948759890378168,0,0.0,1,662,6.4967749901858625,11.956976469393481,3,4,3,4.0,3.0,2,4,2,2,2.0,2,1
1079,1079,1080,20,RL,65.0,8775,Pave,,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,5,1994,1994,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,GLQ,495,Unf,0,495,990,GasA,Gd,Y,SBrkr,990,0,0,990,0,0,1,0,3,1,TA,5,Typ,0,Attchd,1996.0,Unf,1,299,TA,TA,Y,0,64,0,0,0,0,0,4,2007,WD,Normal,126000,6.898714534329988,9.079776001955066,6.898714534329988,0.0,6.206575926724928,4.189654742026425,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,4.174387269895637,0,495,6.206575926724928,11.744045122410057,3,3,3,4.0,3.0,1,4,13,13,11.0,13,1
1080,1080,1081,20,RL,80.0,11040,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,6,7,1971,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,144.0,Gd,Gd,CBlock,TA,TA,No,ALQ,656,Unf,0,602,1258,GasA,Ex,Y,SBrkr,1258,0,0,1258,0,1,2,0,3,1,Gd,5,Typ,0,Attchd,1971.0,RFn,2,528,TA,TA,Y,55,0,0,216,0,0,0,10,2008,COD,Abnorml,145000,7.138073034044347,9.309370895439137,7.138073034044347,0.0,6.401917196727186,4.394449154672439,4.976733742420574,0,0.0,0,0.0,1,5.37989735354046,0,0.0,0,0.0,0,0.0,1,4.02535169073515,0,0.0,1,656,6.48768401848461,11.884495917930655,3,4,4,3.0,3.0,1,4,37,4,37.0,4,1
1081,1081,1082,20,RL,75.0,7500,Pave,,Reg,Lvl,AllPub,Corner,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,5,5,1963,1963,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,824,Unf,0,216,1040,GasA,Fa,Y,SBrkr,1040,0,0,1040,1,0,1,1,3,1,TA,5,Typ,0,Attchd,1963.0,Fin,1,308,TA,TA,Y,0,0,220,0,0,0,0,6,2010,WD,Normal,133000,6.947937068614969,8.922791623969637,6.947937068614969,0.0,5.37989735354046,4.330733340286331,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,5.3981627015177525,0,0.0,0,0.0,0,824,6.715383386334681,11.798111925972618,3,3,3,3.0,3.0,1,4,47,47,47.0,47,1
1082,1082,1083,20,RL,70.0,8749,Pave,,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,BrkFace,100.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,1459,1459,GasA,Ex,Y,SBrkr,1459,0,0,1459,0,0,2,0,3,1,Gd,6,Typ,1,Attchd,2002.0,RFn,2,527,TA,TA,Y,192,39,0,0,0,0,0,9,2007,WD,Normal,192000,7.286191714702382,9.07680897935166,7.286191714702382,0.0,7.286191714702382,4.2626798770413155,4.61512051684126,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,5.262690188904886,1,3.6888794541139363,1,0,0.0,12.165255859329688,3,4,3,4.0,3.0,1,4,5,5,5.0,5,1
1083,1083,1084,20,RL,80.0,8800,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,6,1964,1964,Hip,CompShg,HdBoard,HdBoard,BrkFace,425.0,TA,TA,CBlock,TA,TA,No,BLQ,553,Unf,0,698,1251,GasA,TA,Y,SBrkr,1251,0,0,1251,1,0,1,0,3,1,TA,6,Typ,2,Attchd,1964.0,RFn,1,461,TA,TA,Y,0,116,0,0,0,0,700,3,2006,WD,Normal,160000,7.132497551660044,9.082620630373812,7.132497551660044,0.0,6.54965074223381,4.394449154672439,6.054439346269371,1,6.55250788703459,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,4.762173934797756,1,553,6.317164686747284,11.982935344196433,3,3,3,3.0,3.0,1,4,42,42,42.0,42,1
1084,1084,1085,60,RL,65.0,13031,Pave,,IR2,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,1995,1996,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,PConc,Gd,TA,No,ALQ,592,Unf,0,99,691,GasA,Gd,Y,SBrkr,691,807,0,1498,0,0,2,1,3,1,TA,6,Typ,1,Attchd,1995.0,Fin,2,409,TA,TA,Y,315,44,0,0,0,0,0,7,2006,WD,Normal,187500,7.312553498102598,9.475163150281881,6.539585955617669,6.694562058521095,4.605170185988092,4.189654742026425,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,5.755742213586912,1,3.8066624897703196,0,592,6.385194398997726,12.141539457711714,3,3,3,4.0,3.0,1,2,11,10,11.0,10,1
1085,1085,1086,85,RL,73.0,9069,Pave,,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,SFoyer,6,6,1992,1992,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,PConc,Gd,TA,Av,GLQ,747,Unf,0,189,936,GasA,Ex,Y,SBrkr,996,0,0,996,1,0,1,0,2,1,Gd,5,Typ,0,Attchd,1992.0,Unf,2,564,TA,TA,Y,120,0,0,0,0,0,0,4,2010,WD,Normal,147000,6.904750769961838,9.112727543109182,6.904750769961838,0.0,5.247024072160486,4.30406509320417,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,4.795790545596741,0,0.0,0,747,6.617402977974478,11.898194668458823,3,3,3,4.0,3.0,3,4,18,18,18.0,18,1
